,ID,BB,LS,DS,WH,FB,KB,VM
677,1044.0,2.7298050960126013e-05,0.04863120604017806,0.011962628434106497,99.8876610156899,2.9517336530717774e-11,7.90720283027337e-09,0.05171784384810706
678,1047.0,0.01734304091645653,0.2400645299779596,0.19340176443980092,99.5348253689664,6.883963426463598e-10,7.962575540639757e-08,0.014365215385216021
679,1048.0,0.00022122600555860478,0.01136976138768035,0.0987785278010289,99.88549557919343,2.2528543558642794e-09,3.1343685770367178e-09,0.004134900225022826
680,1050.0,0.0012654626863313227,56.42707079574662,3.428594862519012e-05,0.05001843609497887,9.130750554452253e-17,3.777310254070672e-05,43.52157324642081
681,1051.0,0.0030979941518306403,0.013462014522486172,0.20045468210800016,99.78094892671439,1.333431919977436e-08,1.284687073735034e-07,0.0020362407002050362
682,1052.0,0.08863479562337721,1.0719655764993983,2.1296141976317298,96.69308081632731,7.991689338974547e-06,2.450667046751235e-05,0.016672115558326085
683,1055.0,0.0041098594354909285,0.0715971228053843,0.03288877107287407,99.88476607418878,3.1816164400193685e-10,5.10289492516561e-06,0.006633069284362139
684,1056.0,0.05577921606138011,0.06801335291124692,1.671318900950988,98.20448554069284,4.781507991960955e-06,5.270555562175182e-06,0.00039293731996463773
685,1057.0,0.26730306937108883,9.713713406106853,0.3960044682372906,89.42823251456385,1.3069029373355474e-07,0.0026979626228301533,0.1920484484077793
686,1058.0,0.058441827252246746,4.514422025023232,0.25356838268142395,95.12451824977565,3.366962925353086e-08,0.0003575346685835388,0.0486919469291501
687,1060.0,0.09036015593974352,0.7388760863362211,0.021901448500623606,99.13653508381857,7.909660755621634e-11,0.002007737643578653,0.010319487682174224
